pkey,timestamp,lat,long,alt,speed,climb,mode,heading
3933,2014-11-26 09:10:37.154384,42.691118974,23.340420375,555.312,2.401,-0.017,3,189.9352
3934,2014-11-26 09:10:38.261207,42.691063723,23.340368964,556.066,3.618,-0.057,3,208.5403
3935,2014-11-26 09:10:39.354788,42.691063723,23.340368964,556.066,3.618,-0.057,3,208.5403
3936,2014-11-26 09:10:40.475641,42.690984033,23.340307884,556.814,4.529,0.049,3,213.2735
3937,2014-11-26 09:10:41.581664,42.690952455,23.3402389,557.668,5.642,-0.002,3,228.4871
3938,2014-11-26 09:10:42.687571,42.69092648,23.340174751,557.846,5.016,0.012,3,236.9998
3939,2014-11-26 09:10:43.787973,42.690909539,23.340099398,558.412,5.961,0.009,3,240.8906
3940,2014-11-26 09:10:44.891339,42.690874774,23.340014377,559.649,6.695,-0.029,3,236.3014
3941,2014-11-26 09:10:45.999066,42.690845613,23.339934191,560.211,6.832,-0.029,3,235.3477
3942,2014-11-26 09:10:47.102434,42.690786524,23.339746578,561.428,7.12,-0.102,3,235.9457
3943,2014-11-26 09:10:48.191953,42.690786524,23.339746578,561.428,7.12,-0.102,3,235.9457
3944,2014-11-26 09:10:49.294251,42.690771347,23.339539857,561.781,6.881,-0.041,3,242.3467
3945,2014-11-26 09:10:50.389992,42.690756824,23.339453302,562.056,5.76,-0.087,3,238.8335
3946,2014-11-26 09:10:51.491651,42.690730848,23.339389153,562.234,5.405,-0.086,3,229.7555
3947,2014-11-26 09:10:52.596489,42.690707291,23.339313801,562.122,5.697,-0.111,3,232.4913
3948,2014-11-26 09:10:53.699389,42.690690349,23.33923845,562.687,4.89,-0.097,3,230.0239
3949,2014-11-26 09:10:54.798012,42.690674176,23.339190338,563.16,4.398,-0.035,3,226.4803
3950,2014-11-26 09:10:55.897851,42.690650618,23.339114986,563.048,4.758,-0.048,3,233.2541
3951,2014-11-26 09:10:57.004494,42.690648314,23.339033265,563.325,5.261,-0.085,3,244.0493
3952,2014-11-26 09:10:58.105419,42.690637858,23.338897064,563.11,3.502,-0.021,3,241.3047
3953,2014-11-26 09:10:59.207165,42.69065096,23.338836213,563.006,2.295,-0.018,3,239.2257
3954,2014-11-26 09:11:00.303358,42.69065096,23.338836213,563.006,2.295,-0.018,3,239.2257
3955,2014-11-26 09:11:01.408949,42.690680349,23.33873055,562.417,1.514,-0.063,3,265.7722
3956,2014-11-26 09:11:02.507919,42.690697649,23.338680904,563.283,1.571,-0.028,3,252.0327
3957,2014-11-26 09:11:03.605575,42.690713936,23.338636091,562.796,0.75,0.022,3,241.2371
3958,2014-11-26 09:11:04.707555,42.690727806,23.338602481,562.601,0.75,0.022,3,241.2371
3959,2014-11-26 09:11:05.798483,42.690748291,23.338568871,563.083,0.447,0.06,3,309.5647
3960,2014-11-26 09:11:06.900144,42.690759743,23.338546464,563.179,0.53,-0.024,3,106.2623
3961,2014-11-26 09:11:07.993791,42.690782646,23.338501651,563.37,0.302,-0.048,3,44.9827
3962,2014-11-26 09:11:09.097797,42.690782646,23.338501651,563.37,0.302,-0.048,3,44.9827
3963,2014-11-26 09:11:10.196979,42.690794098,23.338479245,563.466,0.302,-0.048,3,44.9827
3964,2014-11-26 09:11:11.300070,42.690807968,23.338445635,563.27,0.0,0.0,3,0.0
3965,2014-11-26 09:11:12.395161,42.690807968,23.338445635,563.27,0.0,0.0,3,0.0
3966,2014-11-26 09:11:13.504431,42.690821837,23.338412025,563.075,0.0,0.0,3,0.0
3967,2014-11-26 09:11:14.601508,42.690830871,23.338400822,563.462,0.0,0.0,3,0.0
3968,2014-11-26 09:11:15.707001,42.690827685,23.338384785,563.845,0.0,0.0,3,0.0
3969,2014-11-26 09:11:16.804765,42.690830103,23.338373581,563.554,0.0,0.0,3,0.0
3970,2014-11-26 09:11:17.909973,42.690839137,23.338362378,563.941,0.0,0.0,3,0.0
3971,2014-11-26 09:11:19.010135,42.690841555,23.338351175,563.65,0.0,0.0,3,0.0
3972,2014-11-26 09:11:20.120921,42.690850588,23.338339971,564.037,0.0,0.0,3,0.0
3973,2014-11-26 09:11:21.207964,42.690850588,23.338339971,564.037,0.0,0.0,3,0.0
3974,2014-11-26 09:11:22.314492,42.690853006,23.338328768,563.745,0.0,0.0,3,0.0
3975,2014-11-26 09:11:23.418776,42.690855424,23.338317565,563.454,0.0,0.0,3,0.0
3976,2014-11-26 09:11:24.513184,42.690864458,23.338306361,563.841,0.0,0.0,3,0.0
3977,2014-11-26 09:11:25.608564,42.690864458,23.338306361,563.841,0.0,0.0,3,0.0
3978,2014-11-26 09:11:26.706218,42.690866876,23.338295158,563.55,0.302,0.049,3,347.5335
3979,2014-11-26 09:11:27.805503,42.69087591,23.338283955,563.937,0.838,0.036,3,304.7145
3980,2014-11-26 09:11:28.907738,42.690875141,23.338256714,564.029,1.789,0.033,3,269.0256
3981,2014-11-26 09:11:30.008985,42.690876791,23.338218271,563.831,2.183,0.008,3,269.8026
3982,2014-11-26 09:11:31.112382,42.690864684,23.338120512,563.814,3.43,0.028,3,246.1581
3983,2014-11-26 09:11:32.213894,42.690851696,23.338088438,563.903,3.448,0.003,3,233.6488
3984,2014-11-26 09:11:33.306980,42.690851696,23.338088438,563.903,3.448,0.003,3,233.6488
3985,2014-11-26 09:11:34.411227,42.690789061,23.338009789,564.072,4.403,0.001,3,211.8003
3986,2014-11-26 09:11:35.507504,42.690751633,23.337968047,564.156,5.111,-0.013,3,217.2302
3987,2014-11-26 09:11:36.603884,42.690716623,23.337915102,563.947,4.919,-0.073,3,224.575
3988,2014-11-26 09:11:37.705647,42.690688229,23.337862158,564.417,5.715,0.01,3,231.2059
3989,2014-11-26 09:11:38.801763,42.690662253,23.33779801,564.596,6.006,0.046,3,238.8916
3990,2014-11-26 09:11:39.901946,42.690626474,23.337717825,564.48,6.561,-0.028,3,237.2929
3991,2014-11-26 09:11:40.999363,42.690550963,23.337514178,564.726,9.312,0.05,3,237.6891
3992,2014-11-26 09:11:42.100280,42.690550963,23.337514178,564.726,9.312,0.05,3,237.6891
3993,2014-11-26 09:11:43.195966,42.690477869,23.337299328,564.68,9.15,0.002,3,237.3732
3994,2014-11-26 09:11:44.288603,42.690426684,23.337198273,564.945,9.445,-0.06,3,232.673
3995,2014-11-26 09:11:45.378349,42.690426684,23.337198273,564.945,9.445,-0.06,3,232.673
3996,2014-11-26 09:11:46.483841,42.690376905,23.337090849,563.566,9.576,-0.109,3,231.0316
3997,2014-11-26 09:11:47.580435,42.690258117,23.336872703,563.124,10.829,-0.1,3,228.1817
3998,2014-11-26 09:11:48.684537,42.690197129,23.336755612,563.094,11.633,-0.065,3,230.3537
3999,2014-11-26 09:11:49.788313,42.69013856,23.336627318,562.774,12.138,-0.127,3,231.6232
4000,2014-11-26 09:11:50.894489,42.690077572,23.336510228,562.745,11.768,-0.138,3,231.3184
4001,2014-11-26 09:11:51.987211,42.690009968,23.336393138,562.038,11.259,-0.125,3,229.1291
4002,2014-11-26 09:11:53.087801,42.68988698,23.336163791,560.627,11.469,-0.21,3,228.3026
4003,2014-11-26 09:11:54.177495,42.68988698,23.336163791,560.627,11.469,-0.21,3,228.3026
4004,2014-11-26 09:11:55.282557,42.689751771,23.335929613,559.213,11.406,-0.222,3,226.9388
4005,2014-11-26 09:11:56.377735,42.689696387,23.335817357,558.509,10.314,-0.11,3,228.2298
4006,2014-11-26 09:11:57.473146,42.689650804,23.335721137,558.099,9.348,-0.168,3,228.965
4007,2014-11-26 09:11:58.577119,42.689608408,23.335640955,557.306,8.479,-0.094,3,230.8313
4008,2014-11-26 09:11:59.677772,42.689562826,23.335544736,556.896,8.353,0.028,3,230.644
4009,2014-11-26 09:12:00.783210,42.689514826,23.33545972,556.778,8.581,0.015,3,227.5166
4010,2014-11-26 09:12:01.876979,42.689466826,23.335374705,556.659,8.795,-0.022,3,227.5854
4011,2014-11-26 09:12:02.982735,42.68942443,23.335294523,555.866,7.737,-0.213,3,227.3121
4012,2014-11-26 09:12:04.081370,42.689349439,23.335150195,554.574,7.462,-0.091,3,227.7436
4013,2014-11-26 09:12:05.176736,42.689319263,23.335074847,553.783,6.797,-0.102,3,228.5627
4014,2014-11-26 09:12:06.266824,42.689319263,23.335074847,553.783,6.797,-0.102,3,228.5627
4015,2014-11-26 09:12:07.375466,42.689247458,23.334946556,552.107,6.37,-0.028,3,228.4426
4016,2014-11-26 09:12:08.475394,42.689212447,23.334893614,551.9,5.92,-0.075,3,229.5306
4017,2014-11-26 09:12:09.575688,42.689185456,23.334834301,550.726,6.074,-0.027,3,230.2189
4018,2014-11-26 09:12:10.672659,42.689152862,23.334770156,550.227,5.552,-0.135,3,226.9914
4019,2014-11-26 09:12:11.766342,42.689123454,23.334722047,549.344,5.369,0.023,3,225.5133
4020,2014-11-26 09:12:12.861472,42.689088443,23.334669105,549.136,5.188,-0.097,3,227.8506
4021,2014-11-26 09:12:13.957744,42.689071255,23.334625829,548.256,3.804,-0.034,3,231.8449
4022,2014-11-26 09:12:15.066733,42.689058266,23.334593757,548.346,3.216,-0.056,3,227.8298
4023,2014-11-26 09:12:16.160821,42.689034462,23.334550481,546.788,1.546,0.032,3,227.2027
4024,2014-11-26 09:12:17.263424,42.689028858,23.334545648,547.463,0.544,-0.038,3,208.9743
4025,2014-11-26 09:12:18.355167,42.689028858,23.334545648,547.463,0.544,-0.038,3,208.9743
4026,2014-11-26 09:12:19.462364,42.689036879,23.334539278,546.497,0.0,0.0,3,0.0
4027,2014-11-26 09:12:20.564630,42.689030263,23.334539278,545.819,0.0,0.0,3,0.0
4028,2014-11-26 09:12:21.664809,42.68903268,23.334528074,545.528,0.0,0.0,3,0.0
4029,2014-11-26 09:12:22.758430,42.68903268,23.334528074,545.528,0.0,0.0,3,0.0
4030,2014-11-26 09:12:23.861184,42.68903268,23.334528074,545.528,0.0,0.0,3,0.0
4031,2014-11-26 09:12:24.958862,42.68903268,23.334528074,545.528,0.0,0.0,3,0.0
4032,2014-11-26 09:12:26.061863,42.689035098,23.334516871,545.237,0.0,0.0,3,0.0
4033,2014-11-26 09:12:27.161659,42.689035098,23.334516871,545.237,0.0,0.0,3,0.0
4034,2014-11-26 09:12:28.265449,42.689035098,23.334516871,545.237,0.0,0.0,3,0.0
4035,2014-11-26 09:12:29.355264,42.689035098,23.334516871,545.237,0.0,0.0,3,0.0
4036,2014-11-26 09:12:30.450605,42.689037515,23.334505668,544.946,0.0,0.0,3,0.0
4037,2014-11-26 09:12:31.544950,42.689037515,23.334505668,544.946,0.0,0.0,3,0.0
4038,2014-11-26 09:12:32.640545,42.689036503,23.334510501,543.593,0.0,0.0,3,0.0
4039,2014-11-26 09:12:33.734056,42.689036503,23.334510501,543.593,0.0,0.0,3,0.0
4040,2014-11-26 09:12:34.835802,42.689036503,23.334510501,543.593,0.0,0.0,3,0.0
4041,2014-11-26 09:12:35.935245,42.689036503,23.334510501,543.593,0.0,0.0,3,0.0
4042,2014-11-26 09:12:37.039474,42.689033316,23.334494464,543.976,0.728,-0.026,3,228.1255
4043,2014-11-26 09:12:38.168479,42.689011293,23.334473595,543.679,1.61,-0.052,3,224.8022
4044,2014-11-26 09:12:39.271815,42.689011293,23.334473595,543.679,1.61,-0.052,3,224.8022
4045,2014-11-26 09:12:40.393352,42.688988502,23.334425486,543.474,2.833,-0.14,3,232.0704
4046,2014-11-26 09:12:41.502326,42.688975513,23.334393414,543.564,3.175,0.004,3,237.5232
4047,2014-11-26 09:12:42.615919,42.688958325,23.334350138,542.684,3.877,-0.009,3,241.2951
4048,2014-11-26 09:12:43.731428,42.688933115,23.334313233,542.771,4.687,-0.012,3,232.0825
4049,2014-11-26 09:12:44.838344,42.68890472,23.334260291,543.241,5.647,0.046,3,230.2082
4050,2014-11-26 09:12:45.948903,42.688866521,23.334191314,543.417,6.598,0.032,3,231.4581
4051,2014-11-26 09:12:47.065331,42.688773706,23.334037323,542.797,8.796,0.027,3,228.6921
4052,2014-11-26 09:12:48.169255,42.688773706,23.334037323,542.797,8.796,0.027,3,228.6921
4053,2014-11-26 09:12:49.289035,42.688650076,23.333841594,542.938,11.199,-0.04,3,229.4828
4054,2014-11-26 09:12:50.396811,42.688586668,23.333735712,543.2,10.412,0.071,3,229.9621
4055,2014-11-26 09:12:51.513084,42.688529633,23.333661903,542.695,9.399,0.073,3,227.4166
4056,2014-11-26 09:12:52.625620,42.688473611,23.33358326,543.543,8.52,0.051,3,226.8276
4057,2014-11-26 09:12:53.738922,42.688428796,23.333514284,543.041,7.853,0.041,3,227.4588
4058,2014-11-26 09:12:54.855109,42.688378377,23.333440474,543.214,7.49,0.03,3,226.7759
4059,2014-11-26 09:12:55.969323,42.688295363,23.333302521,542.889,7.249,-0.054,3,227.6655
4060,2014-11-26 09:12:57.089236,42.688295363,23.333302521,542.889,7.249,-0.054,3,227.6655
4061,2014-11-26 09:12:58.205849,42.688200898,23.333186975,542.467,7.592,0.018,3,224.0365
4062,2014-11-26 09:12:59.319507,42.688150479,23.333113167,542.64,7.766,0.005,3,228.8892
4063,2014-11-26 09:13:00.999605,42.688102477,23.333028155,542.522,8.5,0.028,3,229.9695
4064,2014-11-26 09:13:02.118346,42.688004056,23.332869334,542.577,8.509,0.076,3,231.1134
4065,2014-11-26 09:13:03.222340,42.688004056,23.332869334,542.577,8.509,0.076,3,231.1134
4066,2014-11-26 09:13:04.336725,42.687916207,23.33275379,542.834,6.463,0.105,3,229.7233
4067,2014-11-26 09:13:05.436442,42.687881194,23.33270085,542.626,6.246,0.045,3,226.583
4068,2014-11-26 09:13:06.544374,42.687843764,23.332659113,542.71,5.402,0.144,3,224.1839
4069,2014-11-26 09:13:07.652130,42.687806334,23.332617377,542.793,4.954,0.048,3,223.1295
4070,2014-11-26 09:13:08.765004,42.687778708,23.332591676,543.171,4.34,0.11,3,219.8266
4071,2014-11-26 09:13:09.872930,42.687753498,23.332554772,543.257,3.735,0.003,3,230.3508
4072,2014-11-26 09:13:10.979708,42.687708682,23.332485797,542.756,3.448,0.004,3,233.645
4073,2014-11-26 09:13:12.092771,42.687708682,23.332485797,542.756,3.448,0.004,3,233.645
4074,2014-11-26 09:13:13.205640,42.687680286,23.332432858,543.226,2.338,-0.03,3,230.0041
4075,2014-11-26 09:13:14.312719,42.68766068,23.332400786,542.638,2.407,-0.066,3,232.3732
4076,2014-11-26 09:13:15.417042,42.687645273,23.332379918,543.018,2.266,-0.066,3,235.0079
4077,2014-11-26 09:13:16.518625,42.687632283,23.332347847,543.108,2.639,-0.055,3,235.8902
4078,2014-11-26 09:13:17.615152,42.687619294,23.332315776,543.198,2.62,-0.103,3,232.2086
4079,2014-11-26 09:13:18.716903,42.687599688,23.332283704,542.609,2.427,-0.018,3,236.3762
4080,2014-11-26 09:13:19.814474,42.687581094,23.332246801,543.374,3.419,0.016,3,239.8828
4081,2014-11-26 09:13:20.914368,42.687558301,23.332198694,543.169,3.949,-0.034,3,230.3507
4082,2014-11-26 09:13:22.008534,42.687528892,23.332150587,542.287,4.35,-0.047,3,222.8721
4083,2014-11-26 09:13:23.108913,42.687468669,23.332060744,542.166,4.122,0.087,3,227.201
4084,2014-11-26 09:13:24.203900,42.687468669,23.332060744,542.166,4.122,0.087,3,227.201
4085,2014-11-26 09:13:25.309829,42.687428053,23.332002973,542.633,2.44,-0.042,3,221.3384
4086,2014-11-26 09:13:26.411715,42.687402843,23.331966069,542.72,2.64,0.018,3,229.4287
4087,2014-11-26 09:13:27.510738,42.687389853,23.331933998,542.809,2.427,-0.018,3,236.376
4088,2014-11-26 09:13:28.606289,42.68736783,23.33191313,542.512,1.858,0.032,3,221.5868
4089,2014-11-26 09:13:29.705879,42.687352423,23.331892263,542.893,1.767,-0.053,3,222.061
4090,2014-11-26 09:13:30.802077,42.68734262,23.331876227,542.599,1.51,0.021,3,216.8003
4091,2014-11-26 09:13:31.899553,42.68732963,23.331844156,542.689,1.61,-0.052,3,224.8004
4092,2014-11-26 09:13:33.003682,42.687311806,23.331834491,543.36,0.975,0.058,3,221.1569
4093,2014-11-26 09:13:34.979646,42.687301233,23.331791217,543.159,0.739,-0.012,3,314.8308
4094,2014-11-26 09:13:36.155550,42.687301233,23.331791217,543.159,0.739,-0.012,3,314.8308
4095,2014-11-26 09:13:37.260311,42.687298047,23.331775182,543.543,0.177,0.0,3,16.2634
4096,2014-11-26 09:13:38.365346,42.68729486,23.331759146,543.927,0.443,0.086,3,12.9297
4097,2014-11-26 09:13:39.460992,42.687301476,23.331759146,544.605,0.67,0.061,3,338.5339
4098,2014-11-26 09:13:40.557679,42.687303893,23.331747943,544.314,0.375,0.012,3,331.2889
4099,2014-11-26 09:13:41.652128,42.687303893,23.331747943,544.314,0.53,0.001,3,16.2634
4100,2014-11-26 09:13:42.748691,42.68731051,23.331747943,544.992,0.515,-0.011,3,47.2008
4101,2014-11-26 09:13:43.845392,42.68731051,23.331747943,544.992,0.395,0.024,3,119.2174
4102,2014-11-26 09:13:44.946103,42.687304906,23.331743111,545.666,0.267,0.084,3,201.8024
4103,2014-11-26 09:13:46.049116,42.687304906,23.331743111,545.666,0.092,0.084,3,212.4635
4104,2014-11-26 09:13:47.156034,42.687303502,23.331749482,547.311,0.17,0.048,3,317.5432
4105,2014-11-26 09:13:48.247065,42.687303502,23.331749482,547.311,0.17,0.048,3,317.5432
4106,2014-11-26 09:13:49.353118,42.687300315,23.331733446,547.694,0.957,0.083,3,275.6025
4107,2014-11-26 09:13:50.442889,42.687301328,23.331728614,549.047,0.34,0.097,3,317.5432
4108,2014-11-26 09:13:51.541566,42.687303745,23.331717411,548.756,0.559,0.023,3,267.8066
4109,2014-11-26 09:13:52.637041,42.687295724,23.331723782,549.722,0.447,-0.06,3,129.5608
4110,2014-11-26 09:13:53.739721,42.687293307,23.331734985,550.013,0.57,0.06,3,134.0213
4111,2014-11-26 09:13:54.847939,42.687287703,23.331730153,550.688,0.354,-0.001,3,196.2634
4112,2014-11-26 09:13:55.947985,42.687285286,23.331741356,550.98,0.177,0.0,3,196.2634
4113,2014-11-26 09:13:57.518263,42.687274079,23.331731691,552.329,0.671,0.059,3,233.9794
4114,2014-11-26 09:13:58.615885,42.687280695,23.331731691,553.007,0.53,0.024,3,286.2579
4115,2014-11-26 09:13:59.712884,42.687272675,23.331738062,553.974,0.443,0.084,3,199.5943
4116,2014-11-26 09:14:00.812610,42.687270258,23.331749266,554.265,0.769,0.049,3,106.2713
4117,2014-11-26 09:14:01.910617,42.687267841,23.331760469,554.556,0.213,0.037,3,50.3527
4118,2014-11-26 09:14:03.017812,42.687265424,23.331771672,554.847,0.515,-0.011,3,47.2008
4119,2014-11-26 09:14:04.119215,42.687257403,23.331778043,555.813,0.467,0.024,3,140.861
4120,2014-11-26 09:14:05.224827,42.687264019,23.331778043,556.491,0.266,0.085,3,10.7169
4121,2014-11-26 09:14:06.319782,42.687264019,23.331778043,556.491,0.266,0.085,3,10.7169
4122,2014-11-26 09:14:07.429884,42.687265032,23.331773211,557.844,1.293,0.012,3,310.4777
4123,2014-11-26 09:14:08.528937,42.687265032,23.331773211,557.844,0.0,0.0,3,0.0
4124,2014-11-26 09:14:09.631463,42.687262615,23.331784414,558.135,0.673,0.013,3,91.0377
4125,2014-11-26 09:14:10.726724,42.687266814,23.331795617,559.104,0.12,0.036,3,106.3009
4126,2014-11-26 09:14:11.824279,42.687261211,23.331790785,559.779,0.616,0.108,3,260.7283
4127,2014-11-26 09:14:12.922678,42.687255607,23.331785953,560.454,0.373,0.036,3,177.5797
4128,2014-11-26 09:14:16.726366,,,,,,1,
4129,2014-11-26 09:14:17.823200,,,,,,1,
4130,2014-11-26 09:14:18.926419,,,,,,1,
4131,2014-11-26 09:14:20.028473,42.687275456,23.331785953,,0.798,,2,337.0993
4132,2014-11-26 09:14:21.131081,42.687275456,23.331785953,,0.798,,2,337.0993
4133,2014-11-26 09:14:22.228656,42.687277873,23.33177475,562.197,0.4,-0.11,3,260.0619
4134,2014-11-26 09:14:23.332517,42.687289324,23.331752343,562.293,0.426,-0.193,3,324.8351
4135,2014-11-26 09:14:24.418949,42.687289324,23.331752343,562.293,0.426,-0.193,3,324.8351
4136,2014-11-26 09:14:25.523123,42.687281938,23.331725104,561.707,0.295,-0.363,3,268.9797
4137,2014-11-26 09:14:26.617816,42.687284355,23.331713901,561.416,0.355,-0.278,3,316.2576
4138,2014-11-26 09:14:27.719533,42.687286772,23.331702698,561.125,0.369,-0.337,3,32.4635
4139,2014-11-26 09:14:28.817135,42.687291606,23.331680292,560.543,0.952,-0.434,3,343.0854
4140,2014-11-26 09:14:29.923188,42.687287406,23.331669088,559.574,0.546,-0.351,3,286.3425
4141,2014-11-26 09:14:31.016842,42.687289823,23.331657885,559.283,0.051,-0.169,3,105.8587
4142,2014-11-26 09:14:32.122593,42.687286637,23.33164185,559.666,0.092,-0.084,3,32.4634
4143,2014-11-26 09:14:33.213945,42.687286637,23.33164185,559.666,0.092,-0.084,3,32.4634
4144,2014-11-26 09:14:34.324715,42.68728345,23.331625814,560.05,0.291,0.096,3,286.2225
4145,2014-11-26 09:14:35.439980,42.687277846,23.331620982,560.725,0.129,0.121,3,149.6295
4146,2014-11-26 09:14:36.554537,42.687275429,23.331632185,561.016,0.878,0.099,3,61.501
4147,2014-11-26 09:14:37.663970,42.687273012,23.331643388,561.308,1.088,0.135,3,59.3289
4148,2014-11-26 09:14:38.776321,42.687277212,23.331654592,562.277,0.764,0.098,3,70.9538
4149,2014-11-26 09:14:39.885341,42.687274795,23.331665795,562.568,0.395,0.025,3,93.3243
4150,2014-11-26 09:14:40.997191,42.687262575,23.331660963,562.565,0.17,-0.048,3,137.5432
4151,2014-11-26 09:14:42.127977,42.687262575,23.331660963,562.565,0.17,-0.048,3,137.5432
4152,2014-11-26 09:14:43.247791,42.687252137,23.331678537,563.822,0.302,-0.049,3,167.5299
4153,2014-11-26 09:14:44.353111,42.687246533,23.331673705,564.497,0.213,0.036,3,162.1975
4154,2014-11-26 09:14:45.472579,42.687244116,23.331684908,564.788,0.092,0.085,3,0.0
4155,2014-11-26 09:14:46.584957,42.687241699,23.331696111,565.079,0.452,0.122,3,28.2598
4156,2014-11-26 09:14:47.707428,42.687248316,23.331696111,565.757,0.557,0.134,3,358.378
4157,2014-11-26 09:14:48.817008,42.687248316,23.331696111,565.757,0.458,0.097,3,336.8252
4158,2014-11-26 09:14:49.937405,42.687245898,23.331707314,566.048,0.213,0.037,3,50.3527
4159,2014-11-26 09:14:51.057945,42.687237878,23.331713685,567.014,0.582,0.072,3,171.995
4160,2014-11-26 09:14:52.175449,42.687232274,23.331708853,567.689,0.801,0.119,3,189.5368
4161,2014-11-26 09:14:53.298964,42.687209616,23.331721595,568.943,1.153,0.118,3,191.5949
4162,2014-11-26 09:14:54.985590,42.687204013,23.331716763,569.618,0.458,0.096,3,235.6686
4163,2014-11-26 09:14:56.099923,42.687205795,23.331739169,570.879,1.212,0.003,3,65.2382
4164,2014-11-26 09:14:57.209693,42.687205795,23.331739169,570.879,1.212,0.003,3,65.2382
4165,2014-11-26 09:14:58.326504,42.687198544,23.331772779,571.752,1.184,0.074,3,93.3244
4166,2014-11-26 09:14:59.427324,42.687196127,23.331783982,572.043,0.586,0.026,3,57.2901
4167,2014-11-26 09:15:00.537989,42.687200326,23.331795185,573.012,0.302,0.049,3,347.53
4168,2014-11-26 09:15:01.648892,42.687204526,23.331806388,573.981,0.619,0.086,3,13.8812
4169,2014-11-26 09:15:02.755799,42.687198922,23.331801556,574.656,0.302,0.049,3,347.53
4170,2014-11-26 09:15:03.862525,42.687194088,23.331823963,575.239,0.395,0.024,3,119.2174
4171,2014-11-26 09:15:04.970857,42.68719587,23.331846369,576.499,0.467,0.025,3,71.6765
4172,2014-11-26 09:15:06.085202,42.68719587,23.331846369,576.499,0.467,0.025,3,71.6765
4173,2014-11-26 09:15:07.195791,42.687193453,23.331857572,576.79,0.213,0.037,3,50.3528
4174,2014-11-26 09:15:08.319276,42.687188619,23.331879978,577.372,0.092,0.084,3,212.4637
4175,2014-11-26 09:15:09.428089,42.687186202,23.331891182,577.663,1.137,0.058,3,217.4057
4176,2014-11-26 09:15:10.545293,42.687186202,23.331891182,577.663,0.909,0.034,3,257.1807
4177,2014-11-26 09:15:11.658101,42.687183785,23.331902385,577.955,0.213,-0.037,3,230.3528
4178,2014-11-26 09:15:12.929544,42.687181368,23.331913588,578.246,0.0,0.0,3,0.0
4179,2014-11-26 09:15:14.321192,42.687184555,23.331929623,577.862,0.092,0.084,3,212.4638
4180,2014-11-26 09:15:15.413587,42.687184555,23.331929623,577.862,0.092,0.084,3,212.4638
4181,2014-11-26 09:15:16.516505,42.687185325,23.331956862,577.769,0.12,0.036,3,106.301
4182,2014-11-26 09:15:17.616833,42.687185325,23.331956862,577.769,0.17,0.048,3,254.9241
4183,2014-11-26 09:15:18.711036,42.687182908,23.331968065,578.06,0.354,-0.001,3,196.2635
4184,2014-11-26 09:15:19.815181,42.687176291,23.331968065,577.382,0.267,0.084,3,201.8026
4185,2014-11-26 09:15:20.920151,42.687173874,23.331979268,577.673,0.373,0.036,3,177.5798
4186,2014-11-26 09:15:22.019085,42.687173874,23.331979268,577.673,0.092,0.085,3,0.0
4187,2014-11-26 09:15:23.113229,42.687161654,23.331974436,577.67,1.488,0.069,3,223.2466
4188,2014-11-26 09:15:24.217424,42.687161654,23.331974436,577.67,1.488,0.069,3,223.2466
4189,2014-11-26 09:15:25.326133,42.687121807,23.331943904,578.045,2.721,-0.007,3,215.8945
4190,2014-11-26 09:15:26.420414,42.687099784,23.331923036,577.748,2.856,0.041,3,218.0447
4191,2014-11-26 09:15:27.530491,42.687072157,23.331897336,578.126,3.529,0.052,3,218.311
